source,city,category,type,code,title,price,biomaterial_price,turnaround_time,url,scraped_at
Helix,Екатеринбург,Все анализы,analysis,08-157,"Прогестерон свободный в слюне, ВЭЖХ",1755,,До 4 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/08-157,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,08-158,"Дегидроэпиандростерон в слюне, ВЭЖХ",1575,,До 4 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/08-158,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,08-159,"Эстрадиол свободный в слюне, ВЭЖХ",1755,,До 4 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/08-159,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,08-144,Тироксин-связывающая способность сыворотки (T-Uptake),1230,,До 5 суток,https://helix.ru/catalog/item/08-144,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,08-169,"Кортизол, кортизон, 6-гидроксикортизол и их соотношения в моче",5795,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/08-169,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,08-161,Мелатонин в слюне: ночная порция (02:00-03:00),3075,,До 6 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/08-161,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,08-162,Метанефрин свободный и норметанефрин свободный в крови,2750,,До 5 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/08-162,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,08-163,"Метаболиты эстрогенов, расчет соотношений",11105,,До 6 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/08-163,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,08-171,Мелатонин сульфат в моче,3070,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/08-171,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,08-164,Эстрогены в крови (3 показателя),3085,,До 6 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/08-164,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,08-172,Серотонин в крови,2950,,До 5 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/08-172,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,08-160,"Стероидный профиль в слюне, ВЭЖХ",6390,,До 5 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/08-160,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,08-166,"Трийодтиронин реверсивный (Т3 реверсивный), ВЭЖХ",7300,,До 4 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/08-166,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,08-167,"Трийодтиронин свободный (Т3 свободный), ВЭЖХ",3700,,До 4 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/08-167,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,08-168,"Тироксин свободный (Т4 свободный), ВЭЖХ",3630,,До 4 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/08-168,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,08-170,"Прегненолон в слюне, ВЭЖХ",7105,,До 4 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/08-170,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,09-002,"Возбудитель хламидиоза (Chlamydia trachomatis), ДНК [реал-тайм ПЦР]",375,,До 00:00 следующего дня. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/09-002,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,09-001,"Возбудитель кандидоза (Candida albicans), ДНК [реал-тайм ПЦР]",400,,До 00:00 следующего дня. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/09-001,2026-08-02T07:17:09.253Z
